 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.4507600000  , -0.7117400000 ,   1.0000000000,1.7390199999999998
 2.5812861922  , -0.7117400000 ,   0.9914448614,1.8695461922200514
 2.5801695226  , -0.6947029131 ,   0.9914448614,1.885466609406726
 2.5768386201  , -0.6779573356 ,   0.9914448614,1.8988812845037808
 2.5713504774  , -0.6617897887 ,   0.9914448614,1.9095606887010543
 2.5637989983  , -0.6464769039 ,   0.9914448614,1.917322094431841
 2.5543133906  , -0.6322806887 ,   0.9914448614,1.9220327018922192
 2.5430559556  , -0.6194440444 ,   0.9914448614,1.9236119112825143
 2.5302193113  , -0.6081866094 ,   0.9914448614,1.9220327018922192
 2.5160230961  , -0.5987010017 ,   0.9914448614,1.9173220944318412
 2.5007102113  , -0.5911495226 ,   0.9914448614,1.909560688701054
 2.4845426644  , -0.5856613799 ,   0.9914448614,1.8988812845037808
 2.4677970869  , -0.5823304774 ,   0.9914448614,1.8854666094067258
 2.4507600000  , -0.5812138078 ,   0.9914448614,1.8695461922200514
 2.4337229131  , -0.5823304774 ,   0.9914448614,1.8513924356957945
 2.4169773356  , -0.5856613799 ,   0.9914448614,1.8313159556412568
 2.4008097887  , -0.5911495226 ,   0.9914448614,1.8096602661964247
 2.3854969039  , -0.5987010017 ,   0.9914448614,1.7867959022117896
 2.3713006887  , -0.6081866094 ,   0.9914448614,1.7631140792943278
 2.3584640444  , -0.6194440444 ,   0.9914448614,1.7390199999999998
 2.3472066094  , -0.6322806887 ,   0.9914448614,1.7149259207056713
 2.3377210017  , -0.6464769039 ,   0.9914448614,1.6912440977882102
 2.3301695226  , -0.6617897887 ,   0.9914448614,1.668379733803575
 2.3246813799  , -0.6779573356 ,   0.9914448614,1.6467240443587423
